timestamp,frame_id,product_id,variant,sensor_source,sensor_name,rpm,torque_nm,air_temp_c,process_temp_c,temp_diff_c,tool_wear_min,frequency_hz,decibels,is_anomaly,failure_type
2026-09-07T13:46:50Z,6411,L53590,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1544.0,41.9,27.25,36.95,9.7,184,317.0,62.6,0,normal
2026-09-07T13:46:51Z,6412,M21271,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1560.0,42.3,27.25,36.85,9.6,186,325.2,62.5,0,normal
2026-09-07T13:46:52Z,6413,L53592,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1423.0,44.2,27.25,36.85,9.6,189,299.6,62.1,0,normal
2026-09-07T13:46:53Z,6414,L53593,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1614.0,33.5,27.25,36.95,9.7,191,335.9,61.0,0,normal
2026-09-07T13:46:54Z,6415,M21274,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1457.0,35.1,27.25,36.95,9.7,193,299.4,60.4,0,normal
2026-09-07T13:46:55Z,6416,L53595,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1503.0,42.2,27.25,36.95,9.7,196,301.6,61.0,0,normal
2026-09-07T13:46:56Z,6417,H35830,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1484.0,38.0,27.25,36.95,9.7,198,290.5,60.1,0,normal
2026-09-07T13:46:57Z,6418,L53597,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1540.0,39.9,27.15,36.75,9.6,203,295.9,60.3,0,normal
2026-09-07T13:46:58Z,6419,H35832,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1405.0,52.1,27.15,36.75,9.6,205,266.1,61.2,0,normal
2026-09-07T13:46:59Z,6420,H35833,H,SENSOR_WEAR_DISPLACEMENT,Contact Interface Linear Displacement Sensor,1394.0,46.7,27.15,36.75,9.6,210,2420.0,74.6,1,tool_wear_failure
2026-09-07T13:47:00Z,6421,L53600,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1518.0,36.4,27.15,36.75,9.6,0,293.8,59.5,0,normal
2026-09-07T13:47:01Z,6422,L53601,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1527.0,41.4,27.15,36.75,9.6,2,302.3,60.3,0,normal
2026-09-07T13:47:02Z,6423,L53602,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1377.0,55.3,27.15,36.75,9.6,4,279.7,61.7,0,normal
2026-09-07T13:47:03Z,6424,M21283,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1537.0,37.5,27.15,36.85,9.7,6,318.1,60.4,0,normal
2026-09-07T13:47:04Z,6425,M21284,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1409.0,43.2,27.15,36.85,9.7,9,296.2,61.0,0,normal
2026-09-07T13:47:05Z,6426,L53605,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1393.0,56.1,27.15,36.75,9.6,12,293.2,62.9,0,normal
2026-09-07T13:47:06Z,6427,L53606,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1448.0,36.8,27.05,36.55,9.5,14,300.9,61.1,0,normal
2026-09-07T13:47:07Z,6428,L53607,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1418.0,49.3,27.05,36.65,9.6,16,288.7,62.8,0,normal
2026-09-07T13:47:08Z,6429,M21288,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1743.0,24.1,27.05,36.65,9.6,18,346.3,60.9,0,normal
2026-09-07T13:47:09Z,6430,M21289,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1394.0,47.4,27.05,36.65,9.6,21,269.7,62.8,0,normal
2026-09-07T13:47:10Z,6431,L53610,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1523.0,39.2,27.15,36.65,9.5,24,290.9,62.3,0,normal
2026-09-07T13:47:11Z,6432,L53611,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1353.0,59.4,27.05,36.65,9.6,26,255.6,64.1,0,normal
2026-09-07T13:47:12Z,6433,M21292,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1447.0,46.5,27.15,36.75,9.6,28,276.9,62.7,0,normal
2026-09-07T13:47:13Z,6434,L53613,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1570.0,34.0,27.15,36.75,9.6,31,306.9,61.3,0,normal
2026-09-07T13:47:14Z,6435,M21294,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1494.0,38.5,27.15,36.75,9.6,33,298.9,61.3,0,normal
2026-09-07T13:47:15Z,6436,L53615,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1621.0,34.1,27.15,36.75,9.6,36,331.5,60.7,0,normal
2026-09-07T13:47:16Z,6437,L53616,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1769.0,26.1,27.25,36.85,9.6,38,366.5,59.8,0,normal
2026-09-07T13:47:17Z,6438,L53617,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1282.0,66.1,27.25,36.85,9.6,40,271.4,62.9,0,normal
2026-09-07T13:47:18Z,6439,L53618,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1581.0,30.3,27.25,36.85,9.6,42,329.8,59.2,0,normal
2026-09-07T13:47:19Z,6440,L53619,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1656.0,32.7,27.45,36.95,9.5,44,340.1,59.5,0,normal
2026-09-07T13:47:20Z,6441,L53620,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1648.0,31.7,27.45,37.05,9.6,46,331.6,59.3,0,normal
2026-09-07T13:47:21Z,6442,L53621,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1639.0,31.4,27.55,37.05,9.5,48,322.4,59.3,0,normal
2026-09-07T13:47:22Z,6443,L53622,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1348.0,54.8,27.55,37.05,9.5,50,258.2,61.4,0,normal
2026-09-07T13:47:23Z,6444,L53623,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1537.0,33.3,27.65,37.15,9.5,52,292.7,59.6,0,normal
2026-09-07T13:47:24Z,6445,M21304,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1270.0,61.0,27.65,37.15,9.5,54,239.7,62.4,0,normal
2026-09-07T13:47:25Z,6446,L53625,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1662.0,34.4,27.55,37.15,9.6,57,321.9,60.7,0,normal
2026-09-07T13:47:26Z,6447,M21306,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1471.0,40.2,27.55,37.15,9.6,59,290.1,61.2,0,normal
2026-09-07T13:47:27Z,6448,L53627,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1337.0,45.8,27.45,36.95,9.5,62,270.8,61.8,0,normal
2026-09-07T13:47:28Z,6449,H35862,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1877.0,24.8,27.55,37.05,9.5,64,385.4,61.2,0,normal
2026-09-07T13:47:29Z,6450,L53629,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1519.0,44.6,27.45,37.05,9.6,69,317.9,62.7,0,normal
2026-09-07T13:47:30Z,6451,L53630,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1378.0,47.3,27.45,37.05,9.6,71,290.4,62.8,0,normal
2026-09-07T13:47:31Z,6452,L53631,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1696.0,27.5,27.55,37.05,9.5,73,351.1,61.3,0,normal
2026-09-07T13:47:32Z,6453,L53632,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1376.0,50.8,27.55,36.95,9.4,75,281.3,63.1,0,normal
2026-09-07T13:47:33Z,6454,L53633,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1807.0,24.2,27.55,37.05,9.5,77,360.1,61.0,0,normal
2026-09-07T13:47:34Z,6455,L53634,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1598.0,32.8,27.55,36.95,9.4,79,311.3,61.2,0,normal
2026-09-07T13:47:35Z,6456,L53635,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1565.0,40.2,27.55,36.95,9.4,81,299.7,61.6,0,normal
2026-09-07T13:47:36Z,6457,L53636,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1387.0,50.6,27.55,37.05,9.5,83,262.4,62.0,0,normal
2026-09-07T13:47:37Z,6458,L53637,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1395.0,48.0,27.55,36.85,9.3,85,265.9,61.4,0,normal
2026-09-07T13:47:38Z,6459,M21318,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1302.0,62.9,27.45,36.85,9.4,87,252.5,62.6,0,normal
2026-09-07T13:47:39Z,6460,M21319,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1397.0,55.2,27.45,36.85,9.4,90,278.5,61.7,0,normal
2026-09-07T13:47:40Z,6461,L53640,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1313.0,52.9,27.45,36.85,9.4,93,269.0,61.0,0,normal
2026-09-07T13:47:41Z,6462,L53641,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1505.0,35.9,27.45,36.85,9.4,95,313.1,59.4,0,normal
2026-09-07T13:47:42Z,6463,H35876,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1483.0,44.0,27.45,36.85,9.4,97,311.5,60.4,0,normal
2026-09-07T13:47:43Z,6464,H35877,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1358.0,60.4,27.35,36.85,9.5,102,285.6,62.1,0,normal
2026-09-07T13:47:44Z,6465,M21324,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1735.0,27.0,27.35,36.75,9.4,107,356.6,59.4,0,normal
2026-09-07T13:47:45Z,6466,M21325,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1416.0,48.5,27.35,36.65,9.3,110,286.2,61.4,0,normal
2026-09-07T13:47:46Z,6467,L53646,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1740.0,31.1,27.25,36.55,9.3,113,343.6,60.5,0,normal
2026-09-07T13:47:47Z,6468,L53647,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1692.0,27.4,27.25,36.55,9.3,115,327.6,60.3,0,normal
2026-09-07T13:47:48Z,6469,L53648,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1507.0,42.5,27.35,36.65,9.3,117,286.9,61.9,0,normal
2026-09-07T13:47:49Z,6470,M21329,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1521.0,35.0,27.25,36.45,9.2,119,289.6,61.4,0,normal
2026-09-07T13:47:50Z,6471,L53650,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1379.0,54.5,27.25,36.45,9.2,122,264.6,63.5,0,normal
2026-09-07T13:47:51Z,6472,L53651,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1523.0,38.5,27.25,36.45,9.2,124,299.6,62.1,0,normal
2026-09-07T13:47:52Z,6473,H35886,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1571.0,33.6,27.25,36.45,9.2,126,316.6,61.7,0,normal
2026-09-07T13:47:53Z,6474,H35887,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1547.0,50.7,27.25,36.35,9.1,131,318.6,63.6,0,normal
2026-09-07T13:47:54Z,6475,M21334,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1347.0,54.3,27.35,36.55,9.2,136,283.1,63.3,0,normal
2026-09-07T13:47:55Z,6476,L53655,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1560.0,30.2,27.35,36.55,9.2,139,326.9,60.7,0,normal
2026-09-07T13:47:56Z,6477,L53656,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1384.0,48.6,27.35,36.55,9.2,141,289.3,62.1,0,normal
2026-09-07T13:47:57Z,6478,L53657,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1841.0,24.6,27.35,36.55,9.2,143,375.2,60.2,0,normal
2026-09-07T13:47:58Z,6479,L53658,L,SENSOR_ACOUSTIC_MIC,Accessory Drive Acoustic Microphone,1663.0,29.1,27.35,36.65,9.3,145,2664.1,76.2,1,belt_squeal
2026-09-07T13:47:59Z,6480,L53659,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1418.0,42.7,27.45,36.65,9.2,147,276.2,60.5,0,normal
2026-09-07T13:48:00Z,6481,L53660,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1775.0,26.6,27.55,36.75,9.2,149,342.2,59.3,0,normal
2026-09-07T13:48:01Z,6482,L53661,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1406.0,48.4,27.55,36.65,9.1,151,266.2,60.7,0,normal
2026-09-07T13:48:02Z,6483,L53662,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1480.0,43.7,27.45,36.75,9.3,153,282.5,60.3,0,normal
2026-09-07T13:48:03Z,6484,L53663,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1412.0,45.3,27.55,36.75,9.2,155,273.6,60.3,0,normal
2026-09-07T13:48:04Z,6485,H35898,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1913.0,22.5,27.45,36.65,9.2,157,380.8,59.1,0,normal
2026-09-07T13:48:05Z,6486,L53665,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1629.0,37.6,27.45,36.65,9.2,162,331.3,60.4,0,normal
2026-09-07T13:48:06Z,6487,L53666,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1939.0,21.4,27.35,36.65,9.3,164,399.3,59.6,0,normal
2026-09-07T13:48:07Z,6488,H35901,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1541.0,36.2,27.45,36.65,9.2,166,322.9,60.6,0,normal
2026-09-07T13:48:08Z,6489,L53668,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1330.0,54.4,27.55,36.65,9.1,171,280.3,62.5,0,normal
2026-09-07T13:48:09Z,6490,M21349,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1490.0,38.8,27.55,36.65,9.1,173,308.4,61.5,0,normal
2026-09-07T13:48:10Z,6491,L53670,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1383.0,44.5,27.55,36.75,9.2,176,280.5,62.1,0,normal
2026-09-07T13:48:11Z,6492,L53671,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1468.0,52.7,27.65,36.85,9.2,178,290.1,63.6,0,normal
2026-09-07T13:48:12Z,6493,M21352,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1444.0,46.0,27.65,36.75,9.1,180,278.7,62.8,0,normal
2026-09-07T13:48:13Z,6494,L53673,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1363.0,53.1,27.55,36.65,9.1,183,258.4,63.5,0,normal
2026-09-07T13:48:14Z,6495,L53674,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1617.0,33.2,27.45,36.55,9.1,185,308.6,61.7,0,normal
2026-09-07T13:48:15Z,6496,M21355,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1694.0,31.1,27.45,36.65,9.2,187,327.0,61.5,0,normal
2026-09-07T13:48:16Z,6497,L53676,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1815.0,27.0,27.55,36.75,9.2,190,357.1,61.1,0,normal
2026-09-07T13:48:17Z,6498,L53677,L,SENSOR_TORQUE_TRANSDUCER,Drivetrain Mechanical Torque Strain Gauge,1312.0,65.3,27.65,36.75,9.1,192,2500.0,77.6,1,overstrain_failure
2026-09-07T13:48:18Z,6499,H35912,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2041.0,19.2,27.65,36.75,9.1,194,416.6,60.1,0,normal
2026-09-07T13:48:19Z,6500,L53679,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1671.0,26.8,27.75,36.85,9.1,199,347.5,59.6,0,normal
2026-09-07T13:48:20Z,6501,M21360,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1416.0,46.6,27.75,36.85,9.1,201,298.2,60.9,0,normal
2026-09-07T13:48:21Z,6502,M21361,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1600.0,36.0,27.75,36.85,9.1,204,333.0,59.9,0,normal
2026-09-07T13:48:22Z,6503,L53682,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2595.0,13.7,27.75,36.85,9.1,207,526.8,59.9,0,normal
2026-09-07T13:48:23Z,6504,M21363,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1465.0,42.9,27.75,36.75,9.0,209,293.7,60.1,0,normal
2026-09-07T13:48:24Z,6505,M21364,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1681.0,27.4,27.85,36.95,9.1,212,329.7,58.9,0,normal
2026-09-07T13:48:25Z,6506,L53685,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1457.0,39.6,27.95,36.95,9.0,215,279.2,59.9,0,normal
2026-09-07T13:48:26Z,6507,H35920,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1454.0,44.1,27.85,36.95,9.1,217,275.9,60.7,0,normal
2026-09-07T13:48:27Z,6508,L53687,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1558.0,32.6,27.85,36.95,9.1,0,297.7,59.9,0,normal
2026-09-07T13:48:28Z,6509,H35922,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1756.0,30.7,27.85,36.95,9.1,2,341.7,60.6,0,normal
2026-09-07T13:48:29Z,6510,L53689,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1564.0,36.8,27.95,36.95,9.0,7,310.0,61.1,0,normal
2026-09-07T13:48:30Z,6511,L53690,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1455.0,55.3,27.95,37.05,9.1,9,295.6,63.4,0,normal
2026-09-07T13:48:31Z,6512,M21371,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2280.0,15.7,28.05,36.95,8.9,11,466.9,61.3,0,normal
2026-09-07T13:48:32Z,6513,M21372,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1433.0,48.1,27.95,36.85,8.9,14,301.1,62.9,0,normal
2026-09-07T13:48:33Z,6514,L53693,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1513.0,38.0,27.95,36.85,8.9,17,317.2,62.1,0,normal
2026-09-07T13:48:34Z,6515,L53694,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1507.0,41.8,27.85,36.75,8.9,19,312.5,62.5,0,normal
2026-09-07T13:48:35Z,6516,L53695,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1480.0,43.5,27.85,36.85,9.0,21,300.9,62.5,0,normal
2026-09-07T13:48:36Z,6517,H35930,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1470.0,40.1,27.95,36.85,8.9,23,291.5,61.9,0,normal
2026-09-07T13:48:37Z,6518,L53697,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1540.0,36.6,27.95,36.95,9.0,28,298.7,61.4,0,normal
2026-09-07T13:48:38Z,6519,H35932,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1212.0,67.9,27.85,36.85,9.0,30,228.6,63.9,0,normal
2026-09-07T13:48:39Z,6520,L53699,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1417.0,46.9,27.95,36.95,9.0,35,268.5,61.6,0,normal
2026-09-07T13:48:40Z,6521,M21380,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1666.0,34.9,28.05,36.95,8.9,37,320.8,60.5,0,normal
2026-09-07T13:48:41Z,6522,L53701,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1666.0,27.2,27.95,36.95,9.0,40,326.4,59.3,0,normal
2026-09-07T13:48:42Z,6523,L53702,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1489.0,45.8,27.95,36.95,9.0,42,298.2,60.8,0,normal
2026-09-07T13:48:43Z,6524,M21383,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1850.0,27.7,27.95,37.05,9.1,44,377.5,59.5,0,normal
2026-09-07T13:48:44Z,6525,L53704,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1874.0,24.8,27.95,37.25,9.3,47,387.6,59.1,0,normal
2026-09-07T13:48:45Z,6526,L53705,L,SENSOR_POWER_INVERTER,Inverter DC Bus Current & Voltage Monitor,1312.0,73.6,27.95,37.25,9.3,49,793.6,73.6,1,power_failure
2026-09-07T13:48:46Z,6527,L53706,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1515.0,38.4,28.05,37.25,9.2,51,316.5,59.9,0,normal
2026-09-07T13:48:47Z,6528,L53707,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1516.0,44.4,28.05,37.25,9.2,53,311.9,60.9,0,normal
2026-09-07T13:48:48Z,6529,L53708,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1546.0,40.0,28.05,37.35,9.3,55,310.9,60.8,0,normal
2026-09-07T13:48:49Z,6530,L53709,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1481.0,40.9,28.15,37.45,9.3,57,290.6,61.0,0,normal
2026-09-07T13:48:50Z,6531,H35944,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1605.0,32.5,28.15,37.45,9.3,59,309.4,60.7,0,normal
2026-09-07T13:48:51Z,6532,H35945,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1656.0,26.2,28.05,37.55,9.5,64,316.5,60.5,0,normal
2026-09-07T13:48:52Z,6533,H35946,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1352.0,52.0,28.05,37.45,9.4,69,256.1,63.0,0,normal
2026-09-07T13:48:53Z,6534,L53713,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1504.0,47.2,28.15,37.55,9.4,74,290.5,63.0,0,normal
2026-09-07T13:48:54Z,6535,L53714,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1436.0,44.2,28.15,37.45,9.3,76,283.4,62.6,0,normal
2026-09-07T13:48:55Z,6536,H35949,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1505.0,43.6,28.05,37.35,9.3,78,304.6,62.7,0,normal
2026-09-07T13:48:56Z,6537,L53716,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1406.0,47.1,28.15,37.35,9.2,83,291.4,62.8,0,normal
2026-09-07T13:48:57Z,6538,M21397,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1481.0,39.7,28.15,37.35,9.2,85,310.4,61.9,0,normal
2026-09-07T13:48:58Z,6539,L53718,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1487.0,44.6,28.25,37.55,9.3,88,312.2,62.2,0,normal
2026-09-07T13:48:59Z,6540,L53719,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1436.0,54.1,28.25,37.55,9.3,90,298.9,62.9,0,normal
2026-09-07T13:49:00Z,6541,M21400,M,SENSOR_POWER_INVERTER,Inverter DC Bus Current & Voltage Monitor,1368.0,63.7,28.25,37.55,9.3,92,810.4,72.6,1,power_failure
2026-09-07T13:49:01Z,6542,L53721,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1509.0,38.3,28.25,37.55,9.3,95,300.3,60.5,0,normal
2026-09-07T13:49:02Z,6543,L53722,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1543.0,36.9,28.25,37.65,9.4,97,300.1,60.1,0,normal
2026-09-07T13:49:03Z,6544,L53723,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1698.0,29.6,28.25,37.65,9.4,99,326.2,59.4,0,normal
2026-09-07T13:49:04Z,6545,M21404,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1470.0,46.5,28.25,37.55,9.3,101,279.0,60.6,0,normal
2026-09-07T13:49:05Z,6546,M21405,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1738.0,30.3,28.25,37.65,9.4,104,334.7,59.4,0,normal
2026-09-07T13:49:06Z,6547,M21406,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1530.0,39.9,28.25,37.65,9.4,107,298.3,60.0,0,normal
2026-09-07T13:49:07Z,6548,L53727,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1740.0,29.2,28.25,37.65,9.4,110,347.4,59.5,0,normal
2026-09-07T13:49:08Z,6549,L53728,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1770.0,24.1,28.25,37.65,9.4,112,360.7,59.2,0,normal
2026-09-07T13:49:09Z,6550,H35963,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1527.0,44.0,28.15,37.45,9.3,114,317.7,61.2,0,normal
2026-09-07T13:49:10Z,6551,L53730,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1516.0,46.0,28.15,37.55,9.4,119,318.1,61.8,0,normal
2026-09-07T13:49:11Z,6552,L53731,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1616.0,36.5,28.25,37.55,9.3,121,337.1,61.3,0,normal
2026-09-07T13:49:12Z,6553,L53732,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1786.0,26.1,28.25,37.55,9.3,123,366.6,60.8,0,normal
